  run  | cfg | numfile |           start            |            stop            |    runlength    
 11264 | 561 |       1 | 2017-05-12 19:17:09.212763 | 2017-05-12 23:16:30.465277 | 03:59:21.252514
 11263 | 561 |       1 | 2017-05-12 17:10:06.157965 | 2017-05-12 19:04:53.409248 | 01:54:47.251283
 11262 | 561 |       1 | 2017-05-12 17:02:10.227101 |                            | 
 11261 | 561 |       1 |                            |                            | 
 11260 | 561 |       1 | 2017-05-12 15:15:35.679251 | 2017-05-12 16:56:03.63572  | 01:40:27.956469
 11259 | 561 |       1 | 2017-05-12 11:32:45.60714  | 2017-05-12 15:08:33.730954 | 03:35:48.123814
 11258 | 561 |       1 | 2017-05-12 10:57:46.963416 | 2017-05-12 11:26:32.515707 | 00:28:45.552291
 11257 | 561 |       1 | 2017-05-12 10:54:09.183284 |                            | 
 11256 | 561 |       1 | 2017-05-12 10:01:13.579471 | 2017-05-12 10:51:12.149268 | 00:49:58.569797
 11255 | 561 |       1 | 2017-05-12 09:02:23.931364 | 2017-05-12 09:58:08.045423 | 00:55:44.114059
 11254 | 561 |       1 |                            |                            | 
 11253 | 561 |       1 | 2017-05-12 04:31:33.798741 | 2017-05-12 08:53:27.782918 | 04:21:53.984177
 11252 | 561 |       1 |                            |                            | 
 11251 | 561 |       1 | 2017-05-12 04:21:31.968525 |                            | 
 11250 | 561 |       1 | 2017-05-11 23:40:11.716088 | 2017-05-12 04:18:35.322052 | 04:38:23.605964
 11249 | 561 |       1 | 2017-05-11 17:45:26.838301 | 2017-05-11 23:34:36.134784 | 05:49:09.296483
 11248 | 561 |       1 |                            |                            | 
 11247 | 561 |       1 | 2017-05-11 16:46:33.159799 | 2017-05-11 17:40:30.119623 | 00:53:56.959824
 11246 | 561 |       1 | 2017-05-11 16:40:27.723167 |                            | 
 11245 | 561 |       1 | 2017-05-11 16:29:47.495886 |                            | 
 11244 | 561 |       1 | 2017-05-11 14:37:25.956223 | 2017-05-11 16:25:21.842432 | 01:47:55.886209
 11243 | 561 |       1 | 2017-05-11 11:28:02.269646 | 2017-05-11 14:24:38.213308 | 02:56:35.943662
 11242 | 561 |       1 | 2017-05-11 10:04:33.265819 | 2017-05-11 11:21:49.871552 | 01:17:16.605733
 11241 | 561 |       1 |                            |                            | 
 11240 | 561 |       1 | 2017-05-11 06:28:46.898766 | 2017-05-11 09:58:00.496445 | 03:29:13.597679
 11239 | 561 |       1 | 2017-05-10 23:25:20.621948 | 2017-05-11 06:25:35.81596  | 07:00:15.194012
 11238 | 561 |       1 | 2017-05-10 20:10:24.586612 | 2017-05-10 23:21:55.191391 | 03:11:30.604779
 11237 | 561 |       1 | 2017-05-10 15:55:34.98204  | 2017-05-10 20:07:10.211297 | 04:11:35.229257
 11236 | 561 |       1 | 2017-05-10 15:26:17.277207 | 2017-05-10 15:49:17.50696  | 00:23:00.229753
 11235 | 561 |       1 | 2017-05-10 10:54:20.565513 | 2017-05-10 15:20:10.349782 | 04:25:49.784269
 11234 | 561 |       1 | 2017-05-10 06:38:52.858513 | 2017-05-10 10:47:44.64459  | 04:08:51.786077
 11233 | 561 |       1 | 2017-05-09 23:35:32.698358 | 2017-05-10 06:35:47.656889 | 07:00:14.958531
 11232 | 561 |       1 | 2017-05-09 22:59:06.804069 | 2017-05-09 23:29:29.943916 | 00:30:23.139847
 11231 | 561 |       1 |                            |                            | 
 11230 | 561 |       1 | 2017-05-09 22:04:28.800017 | 2017-05-09 22:50:21.064607 | 00:45:52.26459
 11229 | 561 |       1 | 2017-05-09 20:52:53.448072 | 2017-05-09 21:58:39.974843 | 01:05:46.526771
 11228 | 561 |       1 | 2017-05-09 19:05:26.510816 | 2017-05-09 20:46:55.27849  | 01:41:28.767674
 11227 | 561 |       1 | 2017-05-09 18:13:26.441856 | 2017-05-09 18:59:29.533038 | 00:46:03.091182
 11226 | 561 |       1 | 2017-05-09 16:51:11.456389 | 2017-05-09 17:51:16.249014 | 01:00:04.792625
 11225 | 561 |       1 | 2017-05-09 15:37:08.926762 | 2017-05-09 16:45:05.75592  | 01:07:56.829158
 11224 | 561 |       1 | 2017-05-09 13:49:01.199334 | 2017-05-09 15:28:04.195124 | 01:39:02.99579
 11223 | 561 |       1 | 2017-05-09 13:43:19.320978 |                            | 
 11222 | 558 |       1 | 2017-05-09 13:32:26.227559 | 2017-05-09 13:39:38.050923 | 00:07:11.823364
 11221 | 558 |       1 | 2017-05-09 13:26:10.106039 |                            | 
 11220 | 558 |       1 | 2017-05-09 13:16:44.274038 | 2017-05-09 13:23:33.091872 | 00:06:48.817834
 11219 | 558 |       1 | 2017-05-09 11:08:17.617527 | 2017-05-09 13:13:10.523522 | 02:04:52.905995
 11218 | 558 |       1 | 2017-05-09 10:53:51.116192 | 2017-05-09 11:04:51.47266  | 00:11:00.356468
 11217 | 558 |       1 | 2017-05-09 10:06:53.809007 | 2017-05-09 10:49:52.4555   | 00:42:58.646493
 11216 | 558 |       1 | 2017-05-09 10:00:54.423442 |                            | 
 11215 | 561 |       1 | 2017-05-09 06:01:43.606542 | 2017-05-09 09:53:20.670137 | 03:51:37.063595
 11214 | 561 |       1 | 2017-05-09 02:45:16.637374 | 2017-05-09 05:58:55.431768 | 03:13:38.794394
 11213 | 561 |       1 | 2017-05-08 23:45:01.877172 | 2017-05-09 02:42:28.076337 | 02:57:26.199165
 11212 | 561 |       1 | 2017-05-08 21:06:09.178651 | 2017-05-08 23:42:22.705831 | 02:36:13.52718
 11211 | 561 |       1 | 2017-05-08 19:43:33.736133 | 2017-05-08 21:02:52.030498 | 01:19:18.294365
 11210 | 561 |       1 | 2017-05-08 19:04:15.602986 | 2017-05-08 19:35:40.010417 | 00:31:24.407431
 11209 | 561 |       1 | 2017-05-08 18:57:42.211188 |                            | 
 11208 | 561 |       1 | 2017-05-08 17:52:03.36014  | 2017-05-08 18:51:33.891088 | 00:59:30.530948
 11207 | 558 |       1 | 2017-05-08 17:30:07.113456 | 2017-05-08 17:45:31.062224 | 00:15:23.948768
 11206 | 558 |       1 | 2017-05-08 15:55:33.890562 | 2017-05-08 17:22:13.261522 | 01:26:39.37096
 11205 | 558 |       1 | 2017-05-08 14:58:02.885735 | 2017-05-08 15:49:04.917247 | 00:51:02.031512
 11204 | 558 |       1 | 2017-05-08 14:12:59.349149 | 2017-05-08 14:51:33.959146 | 00:38:34.609997
 11203 | 558 |       1 | 2017-05-08 12:02:43.741313 | 2017-05-08 14:06:44.18884  | 02:04:00.447527
 11202 | 558 |       1 | 2017-05-08 10:35:35.918983 | 2017-05-08 11:56:29.390307 | 01:20:53.471324
 11201 | 558 |       1 | 2017-05-08 09:21:10.450193 | 2017-05-08 10:32:35.951526 | 01:11:25.501333
 11200 | 558 |       1 |                            |                            | 
 11199 | 558 |       1 | 2017-05-08 09:12:34.699093 |                            | 
 11198 | 558 |       1 | 2017-05-08 02:45:04.953628 | 2017-05-08 09:08:44.608537 | 06:23:39.654909
 11197 | 558 |       1 | 2017-05-08 00:11:23.685684 | 2017-05-08 02:41:41.699544 | 02:30:18.01386
 11196 | 558 |       1 | 2017-05-07 19:11:55.753815 | 2017-05-08 00:07:48.446891 | 04:55:52.693076
 11195 | 558 |       1 | 2017-05-07 19:04:01.502471 |                            | 
 11194 | 558 |       1 | 2017-05-07 17:25:14.151496 | 2017-05-07 18:57:37.611111 | 01:32:23.459615
 11193 | 558 |       1 | 2017-05-07 16:55:45.364071 | 2017-05-07 17:17:59.735852 | 00:22:14.371781
 11192 | 558 |       1 | 2017-05-07 16:10:58.414024 | 2017-05-07 16:52:00.04967  | 00:41:01.635646
 11191 | 558 |       1 | 2017-05-07 16:03:59.274171 | 2017-05-07 16:04:33.512161 | 00:00:34.23799
 11190 | 558 |       1 | 2017-05-07 15:18:30.897729 | 2017-05-07 16:01:04.00076  | 00:42:33.103031
 11189 | 558 |       1 | 2017-05-07 14:37:45.790875 | 2017-05-07 15:05:08.309403 | 00:27:22.518528
 11188 | 558 |       1 | 2017-05-07 14:25:43.966697 | 2017-05-07 14:31:44.533967 | 00:06:00.56727
 11187 | 558 |       1 | 2017-05-07 07:22:35.041964 | 2017-05-07 14:22:49.764163 | 07:00:14.722199
 11186 | 558 |       1 | 2017-05-07 00:18:59.517326 | 2017-05-07 07:19:17.426506 | 07:00:17.90918
 11185 | 558 |       1 | 2017-05-06 23:59:51.404826 | 2017-05-07 00:16:02.162845 | 00:16:10.758019
 11184 | 558 |       1 | 2017-05-06 22:06:51.471122 | 2017-05-06 23:56:19.890126 | 01:49:28.419004
 11183 | 558 |       1 |                            |                            | 
 11182 | 558 |       1 | 2017-05-06 18:15:23.386929 | 2017-05-06 22:01:08.495807 | 03:45:45.108878
 11181 | 558 |       1 | 2017-05-06 18:09:23.282231 |                            | 
 11180 | 558 |       1 |                            |                            | 
 11179 | 558 |       1 | 2017-05-06 17:37:51.842769 | 2017-05-06 18:00:32.916352 | 00:22:41.073583
 11178 | 558 |       1 | 2017-05-06 17:30:07.044092 |                            | 
 11177 | 558 |       1 | 2017-05-06 16:39:00.425654 | 2017-05-06 17:23:53.361542 | 00:44:52.935888
 11176 | 558 |       1 | 2017-05-06 16:09:51.218361 | 2017-05-06 16:32:48.458167 | 00:22:57.239806
 11175 | 558 |       1 | 2017-05-06 15:58:34.37623  | 2017-05-06 16:03:09.459034 | 00:04:35.082804
 11174 | 558 |       1 | 2017-05-06 15:23:42.074706 | 2017-05-06 15:52:19.451027 | 00:28:37.376321
 11173 | 558 |       1 | 2017-05-06 12:29:32.654936 | 2017-05-06 15:16:13.306516 | 02:46:40.65158
 11172 | 558 |       1 | 2017-05-06 10:24:36.367299 | 2017-05-06 12:25:41.350474 | 02:01:04.983175
 11171 | 558 |       1 | 2017-05-06 08:00:43.281548 | 2017-05-06 10:20:48.852795 | 02:20:05.571247
 11170 | 558 |       1 | 2017-05-06 07:30:42.629246 | 2017-05-06 07:57:31.038317 | 00:26:48.409071
 11169 | 558 |       1 | 2017-05-06 02:47:59.136981 | 2017-05-06 07:26:46.158665 | 04:38:47.021684
 11168 | 558 |       1 | 2017-05-05 23:55:10.000692 | 2017-05-06 02:44:16.792518 | 02:49:06.791826
 11167 | 558 |       1 | 2017-05-05 23:42:10.032995 |                            | 
 11166 | 558 |       1 | 2017-05-05 21:30:51.165225 | 2017-05-05 23:39:09.148893 | 02:08:17.983668
 11165 | 558 |       1 | 2017-05-05 21:18:05.293595 |                            | 
 11164 | 558 |       1 | 2017-05-05 20:31:40.875337 | 2017-05-05 21:14:26.35922  | 00:42:45.483883
 11163 | 558 |       1 | 2017-05-05 20:26:57.287285 | 2017-05-05 20:28:51.215683 | 00:01:53.928398
 11162 | 558 |       1 | 2017-05-05 18:24:44.146976 | 2017-05-05 20:12:04.950969 | 01:47:20.803993
 11161 | 558 |       1 |                            |                            | 
 11160 | 558 |       1 | 2017-05-05 18:16:15.462695 |                            | 
 11159 | 558 |       1 | 2017-05-05 18:04:12.943844 | 2017-05-05 18:08:52.983416 | 00:04:40.039572
 11158 | 558 |       1 | 2017-05-05 17:46:43.213201 | 2017-05-05 17:58:03.118941 | 00:11:19.90574
 11157 | 558 |       1 | 2017-05-05 17:15:14.271649 | 2017-05-05 17:40:36.691338 | 00:25:22.419689
 11156 | 558 |       1 | 2017-05-05 17:08:59.172954 |                            | 
 11155 | 558 |       1 |                            |                            | 
 11154 | 558 |       1 | 2017-05-05 16:20:46.543517 | 2017-05-05 16:59:24.554412 | 00:38:38.010895
 11153 | 558 |       1 | 2017-05-05 16:02:52.532297 | 2017-05-05 16:13:46.710383 | 00:10:54.178086
 11152 | 558 |       1 |                            |                            | 
 11151 | 558 |       1 | 2017-05-05 15:54:22.923228 |                            | 
 11150 | 558 |       1 | 2017-05-05 12:12:22.006886 | 2017-05-05 15:47:46.834943 | 03:35:24.828057
 11149 | 558 |       1 | 2017-05-05 05:08:48.31197  | 2017-05-05 12:09:02.618179 | 07:00:14.306209
 11148 | 558 |       1 | 2017-05-05 04:54:30.604923 |                            | 
 11147 | 558 |       1 | 2017-05-05 03:46:34.173952 | 2017-05-05 04:51:25.297039 | 01:04:51.123087
 11146 | 558 |       1 | 2017-05-04 20:43:27.200182 | 2017-05-05 03:43:43.912444 | 07:00:16.712262
 11145 | 558 |       1 | 2017-05-04 20:03:23.121465 | 2017-05-04 20:40:17.367549 | 00:36:54.246084
 11144 | 558 |       1 | 2017-05-04 19:04:35.908684 | 2017-05-04 20:00:04.537916 | 00:55:28.629232
 11143 | 558 |       1 | 2017-05-04 17:53:11.276639 | 2017-05-04 19:00:50.009951 | 01:07:38.733312
 11142 | 558 |       1 | 2017-05-04 17:21:29.263649 | 2017-05-04 17:49:42.71313  | 00:28:13.449481
 11141 | 558 |       1 | 2017-05-04 16:50:50.513649 | 2017-05-04 17:18:01.477041 | 00:27:10.963392
 11140 | 558 |       1 |                            |                            | 
 11139 | 558 |       1 | 2017-05-04 14:33:07.588045 | 2017-05-04 16:45:28.365734 | 02:12:20.777689
 11138 | 558 |       1 | 2017-05-04 12:44:48.305018 | 2017-05-04 14:30:27.901831 | 01:45:39.596813
 11137 | 558 |       1 | 2017-05-04 12:22:28.314533 | 2017-05-04 12:41:17.001769 | 00:18:48.687236
 11136 | 558 |       1 |                            |                            | 
 11135 | 558 |       1 | 2017-05-04 09:39:10.183201 | 2017-05-04 12:16:40.241015 | 02:37:30.057814
 11134 | 558 |       1 | 2017-05-04 06:19:38.635658 | 2017-05-04 09:35:46.26846  | 03:16:07.632802
 11133 | 558 |       1 | 2017-05-04 02:33:52.550662 | 2017-05-04 06:12:01.414051 | 03:38:08.863389
 11132 | 558 |       1 | 2017-05-04 01:52:42.038232 | 2017-05-04 02:26:56.063789 | 00:34:14.025557
 11131 | 558 |       1 | 2017-05-04 01:32:48.727307 | 2017-05-04 01:49:33.013711 | 00:16:44.286404
 11130 | 558 |       1 |                            |                            | 
 11129 | 558 |       1 | 2017-05-04 01:15:14.717913 | 2017-05-04 01:27:52.217633 | 00:12:37.49972
 11128 | 558 |       1 | 2017-05-03 23:57:28.37086  | 2017-05-04 01:12:23.936882 | 01:14:55.566022
 11127 | 558 |       1 | 2017-05-03 23:14:13.993638 | 2017-05-03 23:53:54.26438  | 00:39:40.270742
 11126 | 558 |       1 |                            |                            | 
 11125 | 558 |       1 | 2017-05-03 23:06:45.362012 | 2017-05-03 23:08:00.535677 | 00:01:15.173665
 11124 | 558 |       1 | 2017-05-03 23:00:18.361204 |                            | 
 11123 | 558 |       1 | 2017-05-03 22:54:04.340924 |                            | 
 11122 | 558 |       1 |                            |                            | 
 11121 | 558 |       1 | 2017-05-03 22:45:10.36457  |                            | 
 11120 | 558 |       1 | 2017-05-03 19:18:40.119708 | 2017-05-03 22:41:34.255932 | 03:22:54.136224
 11119 | 558 |       1 | 2017-05-03 12:31:40.030979 | 2017-05-03 19:15:53.171804 | 06:44:13.140825
 11118 | 558 |       1 | 2017-05-03 06:33:12.72907  | 2017-05-03 12:28:40.406817 | 05:55:27.677747
 11117 | 558 |       1 | 2017-05-03 04:21:10.194151 | 2017-05-03 06:30:38.323562 | 02:09:28.129411
 11116 | 558 |       1 | 2017-05-03 00:13:41.958024 | 2017-05-03 04:17:27.549973 | 04:03:45.591949
 11115 | 558 |       1 | 2017-05-02 21:18:53.572904 | 2017-05-03 00:10:49.719882 | 02:51:56.146978
 11114 | 558 |       1 | 2017-05-02 21:12:08.492434 |                            | 
 11113 | 558 |       1 | 2017-05-02 21:06:01.939558 |                            | 
 11112 | 558 |       1 | 2017-05-02 15:13:52.330943 | 2017-05-02 21:02:14.499244 | 05:48:22.168301
 11111 | 558 |       1 | 2017-05-02 12:34:40.908138 | 2017-05-02 15:11:06.718132 | 02:36:25.809994
 11110 | 558 |       1 | 2017-05-02 08:57:13.503906 | 2017-05-02 12:31:50.047869 | 03:34:36.543963
 11109 | 558 |       1 |                            |                            | 
 11108 | 558 |       1 | 2017-05-02 05:50:30.446239 | 2017-05-02 08:51:48.121884 | 03:01:17.675645
 11107 | 580 |       1 |                            |                            | 
 11106 | 580 |       1 |                            |                            | 
 11105 | 580 |       1 |                            |                            | 
 11104 | 580 |       1 |                            |                            | 
 11103 | 558 |       1 | 2017-05-02 02:25:27.710971 | 2017-05-02 05:36:55.022093 | 03:11:27.311122
 11102 | 580 |       1 |                            |                            | 
 11101 | 580 |       1 |                            |                            | 
 11100 | 580 |       1 |                            |                            | 
 11099 | 580 |       1 |                            |                            | 
 11098 | 580 |       1 |                            |                            | 
 11097 | 580 |       1 |                            |                            | 
 11096 | 558 |       1 | 2017-05-01 22:30:47.199746 | 2017-05-02 02:02:44.017494 | 03:31:56.817748
 11095 | 558 |       1 | 2017-05-01 15:48:39.31714  | 2017-05-01 22:27:16.68428  | 06:38:37.36714
 11094 | 558 |       1 | 2017-05-01 10:06:30.428864 | 2017-05-01 15:45:37.564941 | 05:39:07.136077
 11093 | 558 |       1 | 2017-05-01 08:06:45.115798 | 2017-05-01 10:03:20.562852 | 01:56:35.447054
 11092 | 558 |       1 | 2017-05-01 08:00:33.475694 |                            | 
 11091 | 558 |       1 | 2017-05-01 01:51:19.043129 | 2017-05-01 07:52:08.632506 | 06:00:49.589377
 11090 | 558 |       1 | 2017-04-30 21:00:31.166438 | 2017-05-01 01:47:39.56115  | 04:47:08.394712
 11089 | 558 |       1 | 2017-04-30 20:56:39.512049 |                            | 
 11088 | 558 |       1 | 2017-04-30 19:19:46.210472 | 2017-04-30 20:53:41.888214 | 01:33:55.677742
 11087 | 558 |       1 | 2017-04-30 15:46:55.891284 | 2017-04-30 19:16:58.755815 | 03:30:02.864531
 11086 | 558 |       1 | 2017-04-30 10:09:21.675971 | 2017-04-30 15:44:04.389237 | 05:34:42.713266
 11085 | 558 |       1 | 2017-04-30 09:38:53.887087 |                            | 
 11084 | 558 |       1 | 2017-04-30 09:32:58.75815  |                            | 
 11083 | 558 |       1 | 2017-04-30 04:56:20.364068 | 2017-04-30 09:30:19.080843 | 04:33:58.716775
 11082 | 558 |       1 | 2017-04-30 04:52:43.296332 |                            | 
 11081 | 558 |       1 | 2017-04-30 01:24:16.66583  | 2017-04-30 04:48:49.957233 | 03:24:33.291403
 11080 | 558 |       1 | 2017-04-29 18:20:48.629181 | 2017-04-30 01:21:02.965591 | 07:00:14.33641
 11079 | 558 |       1 | 2017-04-29 18:13:44.02089  | 2017-04-29 18:16:53.809748 | 00:03:09.788858
 11078 | 558 |       1 | 2017-04-29 17:30:36.185143 | 2017-04-29 18:10:30.57153  | 00:39:54.386387
 11077 | 558 |       1 | 2017-04-29 15:01:37.481371 | 2017-04-29 17:27:20.369867 | 02:25:42.888496
 11076 | 558 |       1 | 2017-04-29 14:11:07.314955 | 2017-04-29 14:58:09.105769 | 00:47:01.790814
 11075 | 558 |       1 | 2017-04-29 12:17:17.171105 | 2017-04-29 14:07:33.386672 | 01:50:16.215567
 11074 | 558 |       1 | 2017-04-29 10:24:54.573554 | 2017-04-29 12:13:21.474025 | 01:48:26.900471
 11073 | 558 |       1 | 2017-04-29 08:29:00.879566 | 2017-04-29 10:21:13.35786  | 01:52:12.478294
 11072 | 558 |       1 | 2017-04-29 06:05:44.903108 | 2017-04-29 08:25:05.133772 | 02:19:20.230664
 11071 | 558 |       1 | 2017-04-29 00:18:51.630279 | 2017-04-29 06:01:55.861271 | 05:43:04.230992
 11070 | 558 |       1 | 2017-04-28 19:20:57.72894  | 2017-04-29 00:16:08.347684 | 04:55:10.618744
